FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
201001;2200;;;6;
201001;2300;;;13;
201002;0000;;;13;
201002;0100;;;7;
201002;0200;;;9;
201002;0300;;;28;
201002;0400;;;33;
201002;0500;;;33;
201002;0600;;;36;
201002;0700;;;36;
201002;0800;;;33;
201002;0900;;;32;
201002;1000;;;31;
201002;1100;;;31;
201002;1200;;;28;
201002;1300;;;25;
201002;1400;;;23;
201002;1500;;;17;
201002;1600;;;15;
201002;1700;;;13;
201002;1800;;;4;
201002;1900;;;;
201002;2000;;;1;
201002;2100;;;5;
201002;2200;;;9;
201002;2300;;;9;
201003;0000;;;10;
201003;0100;;;6;
201003;0200;;;6;
201003;0300;;;4;
201003;0400;;;3;
201003;0500;;;10;
201003;0600;;;20;
201003;0700;;;18;
201003;0800;;;23;
201003;0900;;;23;
201003;1000;;;20;
201003;1100;;;17;
201003;1200;;;18;
201003;1300;;;21;
201003;1400;;;20;
201003;1500;;;12;
201003;1600;;;3;
201003;1700;;;1;
201003;1800;;;2;
201003;1900;;;0;
201003;2000;;;2;
201003;2100;;;5;
201003;2200;;;4;
201003;2300;;;6;
201004;0000;;;6;
201004;0100;;;4;
201004;0200;;;4;
201004;0300;;;2;
201004;0400;;;1;
201004;0500;;;1;
201004;0600;;;0;
201004;0700;;;;
201004;0800;;;5;
201004;0900;;;13;
201004;1000;;;18;
201004;1100;;;19;
201004;1200;;;17;
201004;1300;;;13;
201004;1400;;;12;
201004;1500;;;10;
201004;1600;;;11;
201004;1700;;;12;
201004;1800;;;10;
201004;1900;;;8;
201004;2000;;;10;
201004;2100;;;11;
201004;2200;;;10;
201004;2300;;;12;
201005;0000;;;12;
201005;0100;;;13;
201005;0200;;;15;
201005;0300;;;14;
201005;0400;;;18;
201005;0500;;;22;
201005;0600;;;23;
201005;0700;;;27;
201005;0800;;;27;
201005;0900;;;30;
201005;1000;;;35;
201005;1100;;;35;
201005;1200;;;33;
201005;1300;;;29;
201005;1400;;;24;
201005;1500;;;17;
201005;1600;;;12;
201005;1700;;;3;
201005;1800;;;2;
201005;1900;;;3;
201005;2000;;;4;
201005;2100;;;4;
201005;2200;;;7;
201005;2300;;;10;
201006;0000;;;8;
201006;0100;;;6;
201006;0200;;;4;
201006;0300;;;2;
201006;0400;;;2;
201006;0500;;;2;
201006;0600;;;2;
201006;0700;;;4;
201006;0800;;;8;
201006;0900;;;15;
201006;1000;;;19;
201006;1100;;;21;
201006;1200;;;17;
201006;1300;;;14;
201006;1400;;;10;
201006;1500;;;5;
201006;1600;;;12;
201006;1700;;;15;
201006;1800;;;7;
201006;1900;;;2;
201006;2000;;;4;
201006;2100;;;7;
201006;2200;;;11;
201006;2300;;;11;
201007;0000;;;12;
201007;0100;;;14;
201007;0200;;;15;
201007;0300;;;20;
201007;0400;;;22;
201007;0500;;;23;
201007;0600;;;32;
201007;0700;;;35;
201007;0800;;;38;
201007;0900;;;46;
201007;1000;;;41;
201007;1100;;;31;
201007;1200;;;16;
201007;1300;;;13;
201007;1400;;;11;
201007;1500;;;10;
201007;1600;;;10;
201007;1700;;;11;
201007;1800;;;7;
201007;1900;;;7;
201007;2000;;;11;
201007;2100;;;12;
201007;2200;;;14;
201007;2300;;;15;
201008;0000;;;14;
201008;0100;;;11;
201008;0200;;;10;
201008;0300;;;12;
201008;0400;;;11;
201008;0500;;;9;
201008;0600;;;16;
201008;0700;;;23;
201008;0800;;;25;
201008;0900;;;30;
201008;1000;;;38;
201008;1100;;;35;
201008;1200;;;31;
201008;1300;;;27;
201008;1400;;;20;
201008;1500;;;13;
201008;1600;;;12;
201008;1700;;;11;
201008;1800;;;9;
201008;1900;;;9;
201008;2000;;;8;
201008;2100;;;7;
201008;2200;;;8;
201008;2300;;;11;
201009;0000;;;15;
201009;0100;;;17;
201009;0200;;;17;
201009;0300;;;18;
201009;0400;;;20;
201009;0500;;;21;
201009;0600;;;24;
201009;0700;;;25;
201009;0800;;;27;
201009;0900;;;41;
201009;1000;;;43;
201009;1100;;;36;
201009;1200;;;32;
201009;1300;;;33;
201009;1400;;;28;
201009;1500;;;21;
201009;1600;;;17;
201009;1700;;;14;
201009;1800;;;9;
201009;1900;;;5;
201009;2000;;;8;
201009;2100;;;11;
201009;2200;;;11;
201009;2300;;;11;
201010;0000;;;11;
201010;0100;;;11;
201010;0200;;;10;
201010;0300;;;8;
201010;0400;;;11;
201010;0500;;;13;
201010;0600;;;13;
201010;0700;;;13;
201010;0800;;;16;
201010;0900;;;21;
201010;1000;;;27;
201010;1100;;;33;
201010;1200;;;37;
201010;1300;;;32;
201010;1400;;;23;
201010;1500;;;16;
201010;1600;;;12;
201010;1700;;;10;
201010;1800;;;9;
201010;1900;;;7;
201010;2000;;;6;
201010;2100;;;8;
201010;2200;;;10;
201010;2300;;;11;
201011;0000;;;11;
201011;0100;;;10;
201011;0200;;;11;
201011;0300;;;13;
201011;0400;;;23;
201011;0500;;;29;
201011;0600;;;31;
201011;0700;;;30;
201011;0800;;;37;
201011;0900;;;46;
201011;1000;;;47;
201011;1100;;;40;
201011;1200;;;29;
201011;1300;;;20;
201011;1400;;;15;
201011;1500;;;13;
201011;1600;;;13;
201011;1700;;;12;
201011;1800;;;9;
201011;1900;;;3;
201011;2000;;;;
201011;2100;;;2;
201011;2200;;;6;
201011;2300;;;10;
201012;0000;;;13;
201012;0100;;;13;
201012;0200;;;14;
201012;0300;;;15;
201012;0400;;;15;
201012;0500;;;15;
201012;0600;;;15;
201012;0700;;;15;
201012;0800;;;17;
201012;0900;;;19;
201012;1000;;;23;
201012;1100;;;24;
201012;1200;;;28;
201012;1300;;;36;
201012;1400;;;37;
201012;1500;;;26;
201012;1600;;;19;
201012;1700;;;15;
201012;1800;;;15;
201012;1900;;;13;
201012;2000;;;11;
201012;2100;;;13;
201012;2200;;;15;
201012;2300;;;15;
201013;0000;;;13;
201013;0100;;;12;
201013;0200;;;13;
201013;0300;;;10;
201013;0400;;;11;
201013;0500;;;12;
201013;0600;;;13;
201013;0700;;;13;
201013;0800;;;16;
201013;0900;;;18;
201013;1000;;;21;
201013;1100;;;23;
201013;1200;;;21;
201013;1300;;;19;
201013;1400;;;20;
201013;1500;;;23;
201013;1600;;;15;
201013;1700;;;10;
201013;1800;;;10;
201013;1900;;;9;
201013;2000;;;9;
201013;2100;;;11;
201013;2200;;;11;
201013;2300;;;11;
201014;0000;;;10;
201014;0100;;;9;
201014;0200;;;8;
201014;0300;;;9;
201014;0400;;;9;
201014;0500;;;12;
201014;0600;;;13;
201014;0700;;;13;
201014;0800;;;14;
201014;0900;;;14;
201014;1000;;;14;
201014;1100;;;17;
201014;1200;;;26;
201014;1300;;;28;
201014;1400;;;19;
201014;1500;;;12;
201014;1600;;;10;
201014;1700;;;8;
201014;1800;;;6;
201014;1900;;;2;
201014;2000;;;;
201014;2100;;;2;
201014;2200;;;5;
201014;2300;;;6;
201015;0000;;;8;
201015;0100;;;8;
201015;0200;;;9;
201015;0300;;;10;
201015;0400;;;11;
201015;0500;;;14;
201015;0600;;;16;
201015;0700;;;18;
201015;0800;;;19;
201015;0900;;;22;
201015;1000;;;23;
201015;1100;;;22;
201015;1200;;;23;
201015;1300;;;27;
201015;1400;;;30;
201015;1500;;;27;
201015;1600;;;19;
201015;1700;;;9;
201015;1800;;;4;
201015;1900;;;4;
201015;2000;;;8;
201015;2100;;;12;
201015;2200;;;12;
201015;2300;;;11;
201016;0000;;;10;
201016;0100;;;8;
201016;0200;;;6;
201016;0300;;;6;
201016;0400;;;4;
201016;0500;;;3;
201016;0600;;;2;
201016;0700;;;2;
201016;0800;;;3;
201016;0900;;;5;
201016;1000;;;7;
201016;1100;;;10;
201016;1200;;;21;
201016;1300;;;24;
201016;1400;;;15;
201016;1500;;;7;
201016;1600;;;10;
201016;1700;;;11;
201016;1800;;;8;
201016;1900;;;10;
201016;2000;;;10;
201016;2100;;;9;
201016;2200;;;8;
201016;2300;;;7;
201017;0000;;;8;
201017;0100;;;9;
201017;0200;;;12;
201017;0300;;;15;
201017;0400;;;14;
201017;0500;;;14;
201017;0600;;;16;
201017;0700;;;18;
201017;0800;;;22;
201017;0900;;;23;
201017;1000;;;22;
201017;1100;;;21;
201017;1200;;;19;
201017;1300;;;17;
201017;1400;;;15;
201017;1500;;;14;
201017;1600;;;11;
201017;1700;;;7;
201017;1800;;;7;
201017;1900;;;5;
201017;2000;;;10;
201017;2100;;;13;
201017;2200;;;17;
201017;2300;;;20;
201018;0000;;;20;
201018;0100;;;17;
201018;0200;;;14;
201018;0300;;;14;
201018;0400;;;16;
201018;0500;;;18;
201018;0600;;;22;
201018;0700;;;21;
201018;0800;;;21;
201018;0900;;;23;
201018;1000;;;25;
201018;1100;;;27;
201018;1200;;;26;
201018;1300;;;27;
201018;1400;;;20;
201018;1500;;;17;
201018;1600;;;15;
201018;1700;;;10;
201018;1800;;;;
201018;1900;;;;
201018;2000;;;;
201018;2100;;;;
201018;2200;;;6;
201018;2300;;;7;
201019;0000;;;11;
201019;0100;;;11;
201019;0200;;;10;
201019;0300;;;12;
201019;0400;;;16;
201019;0500;;;15;
201019;0600;;;12;
201019;0700;;;11;
201019;0800;;;18;
201019;0900;;;28;
201019;1000;;;32;
201019;1100;;;31;
201019;1200;;;25;
201019;1300;;;16;
201019;1400;;;17;
201019;1500;;;20;
201019;1600;;;17;
201019;1700;;;10;
201019;1800;;;3;
201019;1900;;;5;
201019;2000;;;8;
201019;2100;;;11;
201019;2200;;;13;
201019;2300;;;17;
201020;0000;;;18;
201020;0100;;;16;
201020;0200;;;13;
201020;0300;;;10;
201020;0400;;;13;
201020;0500;;;14;
201020;0600;;;14;
201020;0700;;;19;
201020;0800;;;28;
201020;0900;;;37;
201020;1000;;;43;
201020;1100;;;39;
201020;1200;;;27;
201020;1300;;;19;
201020;1400;;;22;
201020;1500;;;24;
201020;1600;;;15;
201020;1700;;;8;
201020;1800;;;10;
201020;1900;;;12;
201020;2000;;;13;
201020;2100;;;14;
201020;2200;;;14;
201020;2300;;;13;
201021;0000;;;11;
201021;0100;;;12;
201021;0200;;;12;
201021;0300;;;12;
201021;0400;;;12;
201021;0500;;;11;
201021;0600;;;14;
201021;0700;;;21;
201021;0800;;;24;
201021;0900;;;24;
201021;1000;;;23;
201021;1100;;;18;
201021;1200;;;21;
201021;1300;;;26;
201021;1400;;;24;
201021;1500;;;23;
201021;1600;;;26;
201021;1700;;;23;
201021;1800;;;14;
201021;1900;;;4;
201021;2000;;;3;
201021;2100;;;8;
201021;2200;;;10;
201021;2300;;;9;
201022;0000;;;8;
201022;0100;;;6;
201022;0200;;;5;
201022;0300;;;9;
201022;0400;;;13;
201022;0500;;;12;
201022;0600;;;12;
201022;0700;;;15;
201022;0800;;;21;
201022;0900;;;24;
201022;1000;;;29;
201022;1100;;;30;
201022;1200;;;27;
201022;1300;;;22;
201022;1400;;;22;
201022;1500;;;19;
201022;1600;;;12;
201022;1700;;;7;
201022;1800;;;5;
201022;1900;;;4;
201022;2000;;;8;
201022;2100;;;10;
201022;2200;;;10;
201022;2300;;;9;
201023;0000;;;10;
201023;0100;;;12;
201023;0200;;;14;
201023;0300;;;15;
201023;0400;;;14;
201023;0500;;;13;
201023;0600;;;13;
201023;0700;;;13;
201023;0800;;;15;
201023;0900;;;18;
201023;1000;;;20;
201023;1100;;;24;
201023;1200;;;26;
201023;1300;;;27;
201023;1400;;;30;
201023;1500;;;26;
201023;1600;;;14;
201023;1700;;;5;
201023;1800;;;2;
201023;1900;;;;
201023;2000;;;;
201023;2100;;;6;
201023;2200;;;10;
201023;2300;;;14;
201024;0000;;;15;
201024;0100;;;20;
201024;0200;;;33;
201024;0300;;;37;
201024;0400;;;44;
201024;0500;;;42;
201024;0600;;;30;
201024;0700;;;19;
201024;0800;;;16;
201024;0900;;;23;
201024;1000;;;30;
201024;1100;;;32;
201024;1200;;;24;
201024;1300;;;21;
201024;1400;;;18;
201024;1500;;;16;
201024;1600;;;15;
201024;1700;;;10;
201024;1800;;;6;
201024;1900;;;;
201024;2000;;;;
201024;2100;;;4;
201024;2200;;;7;
201024;2300;;;8;
201025;0000;;;10;
201025;0100;;;7;
201025;0200;;;1;
201025;0300;;;;
201025;0400;;;1;
201025;0500;;;1;
201025;0600;;;3;
201025;0700;;;5;
201025;0800;;;8;
201025;0900;;;9;
201025;1000;;;10;
201025;1100;;;17;
201025;1200;;;22;
201025;1300;;;21;
201025;1400;;;17;
201025;1500;;;15;
201025;1600;;;15;
201025;1700;;;14;
201025;1800;;;10;
201025;1900;;;4;
201025;2000;;;2;
201025;2100;;;3;
201025;2200;;;5;
201025;2300;;;7;
201026;0000;;;7;
201026;0100;;;10;
201026;0200;;;10;
201026;0300;;;12;
201026;0400;;;14;
201026;0500;;;15;
201026;0600;;;29;
201026;0700;;;37;
201026;0800;;;44;
201026;0900;;;48;
201026;1000;;;46;
201026;1100;;;35;
201026;1200;;;13;
201026;1300;;;8;
201026;1400;;;2;
201026;1500;;;7;
201026;1600;;;12;
201026;1700;;;13;
201026;1800;;;8;
201026;1900;;;5;
201026;2000;;;2;
201026;2100;;;2;
201026;2200;;;5;
201026;2300;;;5;
201027;0000;;;3;
201027;0100;;;4;
201027;0200;;;2;
201027;0300;;;;
201027;0400;;;;
201027;0500;;;;
201027;0600;;;5;
201027;0700;;;15;
201027;0800;;;23;
201027;0900;;;26;
201027;1000;;;20;
201027;1100;;;16;
201027;1200;;;16;
201027;1300;;;17;
201027;1400;;;26;
201027;1500;;;17;
201027;1600;;;8;
201027;1700;;;10;
201027;1800;;;17;
201027;1900;;;13;
201027;2000;;;7;
201027;2100;;;3;
201027;2200;;;5;
201027;2300;;;6;
201028;0000;;;5;
201028;0100;;;3;
201028;0200;;;;
201028;0300;;;;
201028;0400;;;;
201028;0500;;;;
201028;0600;;;;
201028;0700;;;;
201028;0800;;;15;
201028;0900;;;23;
201028;1000;;;24;
201028;1100;;;22;
201028;1200;;;18;
201028;1300;;;14;
201028;1400;;;8;
201028;1500;;;8;
201028;1600;;;18;
201028;1700;;;23;
201028;1800;;;21;
201028;1900;;;16;
201028;2000;;;14;
201028;2100;;;15;
201028;2200;;;18;
201028;2300;;;18;
201029;0000;;;16;
201029;0100;;;15;
201029;0200;;;18;
201029;0300;;;16;
201029;0400;;;17;
201029;0500;;;19;
201029;0600;;;22;
201029;0700;;;28;
201029;0800;;;60;
201029;0900;;;71;
201029;1000;;;70;
201029;1100;;;85;
201029;1200;;;60;
201029;1300;;;;
201029;1400;;;;
201029;1500;;;;
201029;1600;;;5;
201029;1700;;;8;
201029;1800;;;5;
201029;1900;;;2;
201029;2000;;;3;
201029;2100;;;7;
201029;2200;;;10;
201029;2300;;;12;
201030;0000;;;12;
201030;0100;;;13;
201030;0200;;;14;
201030;0300;;;16;
201030;0400;;;18;
201030;0500;;;20;
201030;0600;;;20;
201030;0700;;;19;
201030;0800;;;17;
201030;0900;;;20;
201030;1000;;;22;
201030;1100;;;23;
201030;1200;;;29;
201030;1300;;;30;
201030;1400;;;25;
201030;1500;;;23;
201030;1600;;;24;
201030;1700;;;21;
201030;1800;;;15;
201030;1900;;;9;
201030;2000;;;10;
201030;2100;;;16;
201030;2200;;;19;
201030;2300;;;20;
201031;0000;;;18;
201031;0100;;;18;
201031;0200;;;18;
201031;0300;;;15;
201031;0400;;;14;
201031;0500;;;14;
201031;0600;;;12;
201031;0700;;;14;
201031;0800;;;16;
201031;0900;;;20;
201031;1000;;;20;
201031;1100;;;19;
201031;1200;;;19;
201031;1300;;;25;
201031;1400;;;30;
201031;1500;;;31;
201031;1600;;;28;
201031;1700;;;22;
201031;1800;;;18;
201031;1900;;;12;
201031;2000;;;10;
201031;2100;;;13;
201031;2200;;;15;
201031;2300;;;16;
201101;0000;;;15;
201101;0100;;;13;
201101;0200;;;12;
201101;0300;;;10;
201101;0400;;;9;
201101;0500;;;8;
201101;0600;;;8;
201101;0700;;;9;
201101;0800;;;10;
201101;0900;;;8;
201101;1000;;;10;
201101;1100;;;12;
201101;1200;;;13;
201101;1300;;;15;
201101;1400;;;13;
201101;1500;;;13;
201101;1600;;;11;
201101;1700;;;5;
201101;1800;;;4;
201101;1900;;;4;
201101;2000;;;5;
201101;2100;;;6;
201101;2200;;;8;
201101;2300;;;9;
201102;0000;;;10;
201102;0100;;;11;
201102;0200;;;16;
201102;0300;;;21;
201102;0400;;;18;
201102;0500;;;16;
201102;0600;;;18;
201102;0700;;;19;
201102;0800;;;21;
201102;0900;;;20;
201102;1000;;;20;
201102;1100;;;22;
201102;1200;;;20;
201102;1300;;;20;
201102;1400;;;16;
201102;1500;;;13;
201102;1600;;;12;
201102;1700;;;11;
201102;1800;;;13;
201102;1900;;;13;
201102;2000;;;12;
201102;2100;;;12;
201102;2200;;;11;
201102;2300;;;12;
201103;0000;;;14;
201103;0100;;;17;
201103;0200;;;18;
201103;0300;;;15;
201103;0400;;;13;
201103;0500;;;13;
201103;0600;;;12;
201103;0700;;;12;
201103;0800;;;14;
201103;0900;;;18;
201103;1000;;;36;
201103;1100;;;52;
201103;1200;;;;
201103;1300;;;;
201103;1400;;;;
201103;1500;;;;
201103;1600;;;;
201103;1700;;;;
201103;1800;;;;
201103;1900;;;;
201103;2000;;;;
201103;2100;;;;
201103;2200;;;;
201103;2300;;;;
201104;0000;;;;
201104;0100;;;;
201104;0200;;;;
201104;0300;;;;
201104;0400;;;;
201104;0500;;;;
201104;0600;;;;
201104;0700;;;;
201104;0800;;;;
201104;0900;;;;
201104;1000;;;;
201104;1100;;;4;
201104;1200;;;10;
201104;1300;;;17;
201104;1400;;;15;
201104;1500;;;12;
201104;1600;;;10;
201104;1700;;;6;
201104;1800;;;10;
201104;1900;;;9;
201104;2000;;;6;
201104;2100;;;4;
201104;2200;;;6;
201104;2300;;;7;
201105;0000;;;7;
201105;0100;;;10;
201105;0200;;;10;
201105;0300;;;11;
201105;0400;;;12;
201105;0500;;;21;
201105;0600;;;23;
201105;0700;;;28;
201105;0800;;;41;
201105;0900;;;45;
201105;1000;;;43;
201105;1100;;;38;
201105;1200;;;28;
201105;1300;;;17;
201105;1400;;;;
201105;1500;;;;
201105;1600;;;10;
201105;1700;;;16;
201105;1800;;;15;
201105;1900;;;14;
201105;2000;;;11;
201105;2100;;;11;
201105;2200;;;15;
201105;2300;;;16;
201106;0000;;;13;
201106;0100;;;12;
201106;0200;;;14;
201106;0300;;;15;
201106;0400;;;15;
201106;0500;;;15;
201106;0600;;;15;
201106;0700;;;17;
201106;0800;;;19;
201106;0900;;;21;
201106;1000;;;27;
201106;1100;;;35;
201106;1200;;;39;
201106;1300;;;33;
201106;1400;;;21;
201106;1500;;;23;
201106;1600;;;24;
201106;1700;;;21;
201106;1800;;;14;
201106;1900;;;4;
201106;2000;;;;
201106;2100;;;;
201106;2200;;;8;
201106;2300;;;14;
201107;0000;;;18;
201107;0100;;;17;
201107;0200;;;13;
201107;0300;;;12;
201107;0400;;;12;
201107;0500;;;12;
201107;0600;;;13;
201107;0700;;;14;
201107;0800;;;15;
201107;0900;;;16;
201107;1000;;;20;
201107;1100;;;24;
201107;1200;;;28;
201107;1300;;;32;
201107;1400;;;30;
201107;1500;;;24;
201107;1600;;;19;
201107;1700;;;16;
201107;1800;;;13;
201107;1900;;;11;
201107;2000;;;11;
201107;2100;;;13;
201107;2200;;;13;
201107;2300;;;13;
201108;0000;;;13;
201108;0100;;;15;
201108;0200;;;16;
201108;0300;;;13;
201108;0400;;;10;
201108;0500;;;11;
201108;0600;;;11;
201108;0700;;;11;
201108;0800;;;12;
201108;0900;;;12;
201108;1000;;;14;
201108;1100;;;19;
201108;1200;;;25;
201108;1300;;;28;
201108;1400;;;25;
201108;1500;;;21;
201108;1600;;;19;
201108;1700;;;16;
201108;1800;;;11;
201108;1900;;;;
201108;2000;;;;
201108;2100;;;;
201108;2200;;;3;
201108;2300;;;5;
201109;0000;;;9;
201109;0100;;;10;
201109;0200;;;9;
201109;0300;;;7;
201109;0400;;;9;
201109;0500;;;12;
201109;0600;;;12;
201109;0700;;;11;
201109;0800;;;11;
201109;0900;;;11;
201109;1000;;;11;
201109;1100;;;12;
201109;1200;;;17;
201109;1300;;;19;
201109;1400;;;12;
201109;1500;;;16;
201109;1600;;;17;
201109;1700;;;8;
201109;1800;;;4;
201109;1900;;;5;
201109;2000;;;5;
201109;2100;;;7;
201109;2200;;;9;
201109;2300;;;8;
201110;0000;;;9;
201110;0100;;;10;
201110;0200;;;9;
201110;0300;;;10;
201110;0400;;;11;
201110;0500;;;12;
201110;0600;;;13;
201110;0700;;;15;
201110;0800;;;16;
201110;0900;;;20;
201110;1000;;;23;
201110;1100;;;21;
201110;1200;;;21;
201110;1300;;;25;
201110;1400;;;31;
201110;1500;;;28;
201110;1600;;;21;
201110;1700;;;13;
201110;1800;;;9;
201110;1900;;;8;
201110;2000;;;7;
201110;2100;;;6;
201110;2200;;;5;
201110;2300;;;5;
201111;0000;;;6;
201111;0100;;;5;
201111;0200;;;3;
201111;0300;;;2;
201111;0400;;;4;
201111;0500;;;4;
201111;0600;;;4;
201111;0700;;;5;
201111;0800;;;6;
201111;0900;;;8;
201111;1000;;;11;
201111;1100;;;12;
201111;1200;;;11;
201111;1300;;;7;
201111;1400;;;1;
201111;1500;;;2;
201111;1600;;;2;
201111;1700;;;;
201111;1800;;;;
201111;1900;;;;
201111;2000;;;;
201111;2100;;;;
201111;2200;;;1;
201111;2300;;;4;
201112;0000;;;8;
201112;0100;;;8;
201112;0200;;;8;
201112;0300;;;8;
201112;0400;;;10;
201112;0500;;;10;
201112;0600;;;10;
201112;0700;;;11;
201112;0800;;;13;
201112;0900;;;13;
201112;1000;;;12;
201112;1100;;;13;
201112;1200;;;19;
201112;1300;;;24;
201112;1400;;;21;
201112;1500;;;19;
201112;1600;;;20;
201112;1700;;;16;
201112;1800;;;8;
201112;1900;;;6;
201112;2000;;;6;
201112;2100;;;6;
201112;2200;;;4;
201112;2300;;;4;
201113;0000;;;4;
201113;0100;;;4;
201113;0200;;;3;
201113;0300;;;3;
201113;0400;;;1;
201113;0500;;;2;
201113;0600;;;3;
201113;0700;;;3;
201113;0800;;;5;
201113;0900;;;4;
201113;1000;;;5;
201113;1100;;;9;
201113;1200;;;13;
201113;1300;;;;
201113;1400;;;;
201113;1500;;;;
201113;1600;;;;
201113;1700;;;;
201113;1800;;;;
201113;1900;;;;
201113;2000;;;;
201113;2100;;;;
201113;2200;;;;
201113;2300;;;;
201114;0000;;;9;
201114;0100;;;17;
201114;0200;;;18;
201114;0300;;;16;
201114;0400;;;14;
201114;0500;;;10;
201114;0600;;;10;
201114;0700;;;12;
201114;0800;;;15;
201114;0900;;;17;
201114;1000;;;22;
201114;1100;;;24;
201114;1200;;;20;
201114;1300;;;15;
201114;1400;;;12;
201114;1500;;;11;
201114;1600;;;11;
201114;1700;;;7;
201114;1800;;;3;
201114;1900;;;;
201114;2000;;;;
201114;2100;;;;
201114;2200;;;;
201114;2300;;;4;
201115;0000;;;9;
201115;0100;;;12;
201115;0200;;;12;
201115;0300;;;12;
201115;0400;;;14;
201115;0500;;;13;
201115;0600;;;10;
201115;0700;;;11;
201115;0800;;;14;
201115;0900;;;16;
201115;1000;;;18;
201115;1100;;;24;
201115;1200;;;31;
201115;1300;;;30;
201115;1400;;;26;
201115;1500;;;20;
201115;1600;;;16;
201115;1700;;;13;
201115;1800;;;12;
201115;1900;;;5;
201115;2000;;;1;
201115;2100;;;1;
201115;2200;;;3;
201115;2300;;;4;
201116;0000;;;4;
201116;0100;;;4;
201116;0200;;;5;
201116;0300;;;7;
201116;0400;;;8;
201116;0500;;;10;
201116;0600;;;12;
201116;0700;;;13;
201116;0800;;;17;
201116;0900;;;17;
201116;1000;;;19;
201116;1100;;;24;
201116;1200;;;30;
201116;1300;;;28;
201116;1400;;;24;
201116;1500;;;20;
201116;1600;;;18;
201116;1700;;;16;
201116;1800;;;11;
201116;1900;;;7;
201116;2000;;;5;
201116;2100;;;5;
201116;2200;;;7;
201116;2300;;;9;
201117;0000;;;12;
201117;0100;;;14;
201117;0200;;;15;
201117;0300;;;15;
201117;0400;;;14;
201117;0500;;;13;
201117;0600;;;12;
201117;0700;;;13;
201117;0800;;;15;
201117;0900;;;15;
201117;1000;;;17;
201117;1100;;;18;
201117;1200;;;19;
201117;1300;;;17;
201117;1400;;;19;
201117;1500;;;18;
201117;1600;;;12;
201117;1700;;;5;
201117;1800;;;2;
201117;1900;;;;
201117;2000;;;0;
201117;2100;;;1;
201117;2200;;;3;
201117;2300;;;3;
201118;0000;;;3;
201118;0100;;;3;
201118;0200;;;4;
201118;0300;;;5;
201118;0400;;;10;
201118;0500;;;13;
201118;0600;;;17;
201118;0700;;;16;
201118;0800;;;14;
201118;0900;;;13;
201118;1000;;;12;
201118;1100;;;9;
201118;1200;;;15;
201118;1300;;;20;
201118;1400;;;21;
201118;1500;;;17;
201118;1600;;;11;
201118;1700;;;9;
201118;1800;;;6;
201118;1900;;;;
201118;2000;;;;
201118;2100;;;;
201118;2200;;;5;
201118;2300;;;5;
201119;0000;;;5;
201119;0100;;;6;
201119;0200;;;6;
201119;0300;;;5;
201119;0400;;;5;
201119;0500;;;7;
201119;0600;;;6;
201119;0700;;;6;
201119;0800;;;7;
201119;0900;;;6;
201119;1000;;;4;
201119;1100;;;10;
201119;1200;;;17;
201119;1300;;;14;
201119;1400;;;10;
201119;1500;;;8;
201119;1600;;;7;
201119;1700;;;3;
201119;1800;;;;
201119;1900;;;;
201119;2000;;;;
201119;2100;;;;
201119;2200;;;1;
201119;2300;;;1;
201120;0000;;;3;
201120;0100;;;4;
201120;0200;;;4;
201120;0300;;;3;
201120;0400;;;3;
201120;0500;;;3;
201120;0600;;;3;
201120;0700;;;3;
201120;0800;;;3;
201120;0900;;;5;
201120;1000;;;14;
201120;1100;;;20;
201120;1200;;;19;
201120;1300;;;13;
201120;1400;;;5;
201120;1500;;;3;
201120;1600;;;6;
201120;1700;;;9;
201120;1800;;;12;
201120;1900;;;9;
201120;2000;;;;
201120;2100;;;;
201120;2200;;;3;
201120;2300;;;6;
201121;0000;;;4;
201121;0100;;;3;
201121;0200;;;1;
201121;0300;;;0;
201121;0400;;;0;
201121;0500;;;2;
201121;0600;;;1;
201121;0700;;;5;
201121;0800;;;18;
201121;0900;;;25;
201121;1000;;;27;
201121;1100;;;23;
201121;1200;;;15;
201121;1300;;;12;
201121;1400;;;10;
201121;1500;;;11;
201121;1600;;;11;
201121;1700;;;10;
201121;1800;;;4;
201121;1900;;;;
201121;2000;;;;
201121;2100;;;;
201121;2200;;;;
201121;2300;;;;
201122;0000;;;3;
201122;0100;;;3;
201122;0200;;;3;
201122;0300;;;6;
201122;0400;;;10;
201122;0500;;;10;
201122;0600;;;9;
201122;0700;;;13;
201122;0800;;;21;
201122;0900;;;29;
201122;1000;;;29;
201122;1100;;;22;
201122;1200;;;17;
201122;1300;;;17;
201122;1400;;;21;
201122;1500;;;20;
201122;1600;;;18;
201122;1700;;;13;
201122;1800;;;7;
201122;1900;;;;
201122;2000;;;;
201122;2100;;;;
201122;2200;;;;
201122;2300;;;2;
201123;0000;;;2;
201123;0100;;;3;
201123;0200;;;3;
201123;0300;;;1;
201123;0400;;;2;
201123;0500;;;6;
201123;0600;;;7;
201123;0700;;;9;
201123;0800;;;10;
201123;0900;;;12;
201123;1000;;;15;
201123;1100;;;22;
201123;1200;;;21;
201123;1300;;;17;
201123;1400;;;14;
201123;1500;;;16;
201123;1600;;;18;
201123;1700;;;13;
201123;1800;;;7;
201123;1900;;;;
201123;2000;;;;
201123;2100;;;;
201123;2200;;;;
201123;2300;;;;
201124;0000;;;2;
201124;0100;;;3;
201124;0200;;;4;
