FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
191103;2200;31;;;
191103;2300;31;;;
191104;0000;10;;;
191104;0100;16;;;
191104;0200;1;;;
191104;0300;2;;;
191104;0400;4;;;
191104;0500;5;;;
191104;0600;9;;;
191104;0700;10;;;
191104;0800;7;;;
191104;0900;6;;;
191104;1000;8;;;
191104;1100;7;;;
191104;1200;10;;;
191104;1300;6;;;
191104;1400;3;;;
191104;1500;11;;;
191104;1600;9;;;
191104;1700;12;;;
191104;1800;9;;;
191104;1900;21;;;
191104;2000;12;;;
191104;2100;19;;;
191104;2200;9;;;
191104;2300;8;;;
191105;0000;5;;;
191105;0100;6;;;
191105;0200;6;;;
191105;0300;4;;;
191105;0400;1;;;
191105;0500;3;;;
191105;0600;4;;;
191105;0700;3;;;
191105;0800;6;;;
191105;0900;5;;;
191105;1000;;;33;
191105;1100;11;;;
191105;1200;5;;;
191105;1300;8;;;
191105;1400;8;;;
191105;1500;6;;;
191105;1600;7;;;
191105;1700;8;;;
191105;1800;12;;;
191105;1900;9;;;
191105;2000;13;;;
191105;2100;14;;;
191105;2200;7;;;
191105;2300;3;;;
191106;0000;4;;;
191106;0100;3;;;
191106;0200;5;;;
191106;0300;4;;;
191106;0400;1;;;
191106;0500;2;;;
191106;0600;26;;;
191106;0700;39;;;
191106;0800;22;;;
191106;0900;40;;;
191106;1000;19;;;
191106;1100;4;;;
191106;1200;6;;;
191106;1300;6;;;
191106;1400;6;;;
191106;1500;10;;;
191106;1600;10;;;
191106;1700;8;;;
191106;1800;9;;;
191106;1900;13;;;
191106;2000;18;;;
191106;2100;19;;;
191106;2200;13;;;
191106;2300;10;;;
191107;0000;5;;;
191107;0100;5;;;
191107;0200;6;;;
191107;0300;5;;;
191107;0400;4;;;
191107;0500;4;;;
191107;0600;9;;;
191107;0700;6;;;
191107;0800;7;;;
191107;0900;5;;;
191107;1000;12;;;
191107;1100;8;;;
191107;1200;5;;;
191107;1300;6;;;
191107;1400;6;;;
191107;1500;7;;;
191107;1600;7;;;
191107;1700;6;;;
191107;1800;8;;;
191107;1900;16;;;
191107;2000;29;;;
191107;2100;23;;;
191107;2200;21;;;
191107;2300;11;;;
191108;0000;7;;;
191108;0100;4;;;
191108;0200;8;;;
191108;0300;7;;;
191108;0400;6;;;
191108;0500;18;;;
191108;0600;23;;;
191108;0700;18;;;
191108;0800;34;;;
191108;0900;1;;;
191108;1000;1;;;
191108;1100;3;;;
191108;1200;2;;;
191108;1300;3;;;
191108;1400;4;;;
191108;1500;3;;;
191108;1600;2;;;
191108;1700;4;;;
191108;1800;5;;;
191108;1900;10;;;
191108;2000;24;;;
191108;2100;19;;;
191108;2200;27;;;
191108;2300;16;;;
191109;0000;4;;;
191109;0100;5;;;
191109;0200;17;;;
191109;0300;12;;;
191109;0400;16;;;
191109;0500;7;;;
191109;0600;8;;;
191109;0700;6;;;
191109;0800;5;;;
191109;0900;3;;;
191109;1000;3;;;
191109;1100;3;;;
191109;1200;2;;;
191109;1300;3;;;
191109;1400;2;;;
191109;1500;1;;;
191109;1600;4;;;
191109;1700;5;;;
191109;1800;4;;;
191109;1900;3;;;
191109;2000;7;;;
191109;2100;11;;;
191109;2200;23;;;
191109;2300;36;;;
191110;0000;25;;;
191110;0100;3;;;
191110;0200;3;;;
191110;0300;3;;;
191110;0400;4;;;
191110;0500;3;;;
191110;0600;2;;;
191110;0700;8;;;
191110;0800;6;;;
191110;0900;4;;;
191110;1000;7;;;
191110;1100;6;;;
191110;1200;5;;;
191110;1300;6;;;
191110;1400;4;;;
191110;1500;1;;;
191110;1600;1;;;
191110;1700;3;;;
191110;1800;3;;;
191110;1900;2;;;
191110;2000;7;;;
191110;2100;8;;;
191110;2200;10;;;
191110;2300;23;;;
191111;0000;28;;;
191111;0100;10;;;
191111;0200;21;;;
191111;0300;10;;;
191111;0400;7;;;
191111;0500;8;;;
191111;0600;9;;;
191111;0700;10;;;
191111;0800;17;;;
191111;0900;18;;;
191111;1000;8;;;
191111;1100;6;;;
191111;1200;2;;;
191111;1300;1;;;
191111;1400;2;;;
191111;1500;4;;;
191111;1600;4;;;
191111;1700;2;;;
191111;1800;3;;;
191111;1900;5;;;
191111;2000;4;;;
191111;2100;2;;;
191111;2200;2;;;
191111;2300;3;;;
191112;0000;3;;;
191112;0100;17;;;
191112;0200;9;;;
191112;0300;10;;;
191112;0400;8;;;
191112;0500;23;;;
191112;0600;20;;;
191112;0700;30;;;
191112;0800;6;;;
191112;0900;4;;;
191112;1000;2;;;
191112;1100;2;;;
191112;1200;3;;;
191112;1300;4;;;
191112;1400;2;;;
191112;1500;1;;;
191112;1600;2;;;
191112;1700;2;;;
191112;1800;3;;;
191112;1900;3;;;
191112;2000;3;;;
191112;2100;3;;;
191112;2200;3;;;
191112;2300;3;;;
191113;0000;2;;;
191113;0100;4;;;
191113;0200;2;;;
191113;0300;1;;;
191113;0400;6;;;
191113;0500;7;;;
191113;0600;5;;;
191113;0700;2;;;
191113;0800;1;;;
191113;0900;4;;;
191113;1000;3;;;
191113;1100;3;;;
191113;1200;4;;;
191113;1300;5;;;
191113;1400;6;;;
191113;1500;5;;;
191113;1600;5;;;
191113;1700;5;;;
191113;1800;5;;;
191113;1900;10;;;
191113;2000;16;;;
191113;2100;18;;;
191113;2200;7;;;
191113;2300;34;;;
191114;0000;23;;;
191114;0100;13;;;
191114;0200;9;;;
191114;0300;3;;;
191114;0400;3;;;
191114;0500;5;;;
191114;0600;7;;;
191114;0700;10;;;
191114;0800;10;;;
191114;0900;6;;;
191114;1000;3;;;
191114;1100;4;;;
191114;1200;2;;;
191114;1300;3;;;
191114;1400;11;;;
191114;1500;7;;;
191114;1600;3;;;
191114;1700;2;;;
191114;1800;7;;;
191114;1900;7;;;
191114;2000;8;;;
191114;2100;8;;;
191114;2200;5;;;
191114;2300;9;;;
191115;0000;5;;;
191115;0100;1;;;
191115;0200;4;;;
191115;0300;8;;;
191115;0400;7;;;
191115;0500;5;;;
191115;0600;17;;;
191115;0700;11;;;
191115;0800;7;;;
191115;0900;10;;;
191115;1000;9;;;
191115;1100;12;;;
191115;1200;15;;;
191115;1300;10;;;
191115;1400;13;;;
191115;1500;13;;;
191115;1600;13;;;
191115;1700;11;;;
191115;1800;12;;;
191115;1900;19;;;
191115;2000;31;;;
191115;2100;30;;;
191115;2200;25;;;
191115;2300;35;;;
191116;0000;61;;;
191116;0100;25;;;
191116;0200;8;;;
191116;0300;8;;;
191116;0400;9;;;
191116;0500;12;;;
191116;0600;7;;;
191116;0700;10;;;
191116;0800;15;;;
191116;0900;14;;;
191116;1000;9;;;
191116;1100;8;;;
191116;1200;5;;;
191116;1300;23;;;
191116;1400;14;;;
191116;1500;7;;;
191116;1600;17;;;
191116;1700;21;;;
191116;1800;25;;;
191116;1900;11;;;
191116;2000;16;;;
191116;2100;31;;;
191116;2200;8;;;
191116;2300;19;;;
191117;0000;5;;;
191117;0100;5;;;
191117;0200;6;;;
191117;0300;5;;;
191117;0400;3;;;
191117;0500;4;;;
191117;0600;7;;;
191117;0700;5;;;
191117;0800;8;;;
191117;0900;15;;;
191117;1000;22;;;
191117;1100;9;;;
191117;1200;8;;;
191117;1300;9;;;
191117;1400;10;;;
191117;1500;13;;;
191117;1600;8;;;
191117;1700;9;;;
191117;1800;18;;;
191117;1900;14;;;
191117;2000;73;;;
191117;2100;83;;;
191117;2200;70;;;
191117;2300;41;;;
191118;0000;27;;;
191118;0100;10;;;
191118;0200;13;;;
191118;0300;9;;;
191118;0400;14;;;
191118;0500;12;;;
191118;0600;9;;;
191118;0700;13;;;
191118;0800;15;;;
191118;0900;7;;;
191118;1000;3;;;
191118;1100;;;;
191118;1200;;;;
191118;1300;;;;
191118;1400;;;;
191118;1500;;;;
191118;1600;;;;
191118;1700;;;;
191118;1800;;;;
191118;1900;;;;
191118;2000;;;;
191118;2100;;;;
191118;2200;;;;
191118;2300;;;;
191119;0000;;;;
191119;0100;;;;
191119;0200;;;;
191119;0300;;;;
191119;0400;;;;
191119;0500;;;;
191119;0600;;;;
191119;0700;;;;
191119;0800;;;;
191119;0900;;;;
191119;1000;;;;
191119;1100;;;;
191119;1200;;;;
191119;1300;1;;;
191119;1400;1;;;
191119;1500;11;;;
191119;1600;6;;;
191119;1700;3;;;
191119;1800;4;;;
191119;1900;5;;;
191119;2000;45;;;
191119;2100;38;;;
191119;2200;22;;;
191119;2300;27;;;
191120;0000;10;;;
191120;0100;10;;;
191120;0200;6;;;
191120;0300;4;;;
191120;0400;4;;;
191120;0500;12;;;
191120;0600;8;;;
191120;0700;30;;;
191120;0800;14;;;
191120;0900;13;;;
191120;1000;12;;;
191120;1100;;;;
191120;1200;7;;;
191120;1300;8;;;
191120;1400;8;;;
191120;1500;14;;;
191120;1600;14;;;
191120;1700;27;;;
191120;1800;50;;;
191120;1900;31;;;
191120;2000;42;;;
191120;2100;26;;;
191120;2200;26;;;
191120;2300;18;;;
191121;0000;5;;;
191121;0100;9;;;
191121;0200;15;;;
191121;0300;15;;;
191121;0400;8;;;
191121;0500;21;;;
191121;0600;25;;;
191121;0700;16;;;
191121;0800;10;;;
191121;0900;7;;;
191121;1000;6;;;
191121;1100;4;;;
191121;1200;5;;;
191121;1300;9;;;
191121;1400;6;;;
191121;1500;5;;;
191121;1600;5;;;
191121;1700;9;;;
191121;1800;11;;;
191121;1900;14;;;
191121;2000;32;;;
191121;2100;16;;;
191121;2200;13;;;
191121;2300;11;;;
191122;0000;15;;;
191122;0100;14;;;
191122;0200;18;;;
191122;0300;9;;;
191122;0400;7;;;
191122;0500;16;;;
191122;0600;21;;;
191122;0700;7;;;
191122;0800;3;;;
191122;0900;3;;;
191122;1000;1;;;
191122;1100;1;;;
191122;1200;1;;;
191122;1300;1;;;
191122;1400;1;;;
191122;1500;2;;;
191122;1600;2;;;
191122;1700;2;;;
191122;1800;2;;;
191122;1900;4;;;
191122;2000;46;;;
191122;2100;30;;;
191122;2200;22;;;
191122;2300;9;;;
191123;0000;9;;;
191123;0100;7;;;
191123;0200;6;;;
191123;0300;4;;;
191123;0400;1;;;
191123;0500;7;;;
191123;0600;11;;;
191123;0700;11;;;
191123;0800;9;;;
191123;0900;6;;;
191123;1000;9;;;
191123;1100;10;;;
191123;1200;10;;;
191123;1300;9;;;
191123;1400;8;;;
191123;1500;5;;;
191123;1600;3;;;
191123;1700;4;;;
191123;1800;5;;;
191123;1900;7;;;
191123;2000;6;;;
191123;2100;4;;;
191123;2200;3;;;
191123;2300;3;;;
191124;0000;4;;;
191124;0100;5;;;
191124;0200;2;;;
191124;0300;3;;;
191124;0400;4;;;
191124;0500;1;;;
191124;0600;1;;;
191124;0700;2;;;
191124;0800;7;;;
191124;0900;5;;;
191124;1000;2;;;
191124;1100;2;;;
191124;1200;5;;;
191124;1300;10;;;
191124;1400;6;;;
191124;1500;4;;;
191124;1600;4;;;
191124;1700;3;;;
191124;1800;7;;;
191124;1900;7;;;
191124;2000;5;;;
191124;2100;15;;;
191124;2200;11;;;
191124;2300;17;;;
191125;0000;16;;;
191125;0100;2;;;
191125;0200;1;;;
191125;0300;4;;;
191125;0400;5;;;
191125;0500;6;;;
191125;0600;6;;;
191125;0700;12;;;
191125;0800;11;;;
191125;0900;6;;;
191125;1000;3;;;
191125;1100;5;;;
191125;1200;4;;;
191125;1300;5;;;
191125;1400;6;;;
191125;1500;10;;;
191125;1600;15;;;
191125;1700;10;;;
191125;1800;16;;;
191125;1900;19;;;
191125;2000;11;;;
191125;2100;15;;;
191125;2200;22;;;
191125;2300;5;;;
191126;0000;11;;;
191126;0100;8;;;
191126;0200;9;;;
191126;0300;7;;;
191126;0400;5;;;
191126;0500;7;;;
191126;0600;6;;;
191126;0700;10;;;
191126;0800;9;;;
191126;0900;15;;;
191126;1000;13;;;
191126;1100;9;;;
191126;1200;7;;;
191126;1300;5;;;
191126;1400;6;;;
191126;1500;7;;;
191126;1600;10;;;
191126;1700;15;;;
191126;1800;12;;;
191126;1900;13;;;
191126;2000;17;;;
191126;2100;24;;;
191126;2200;10;;;
191126;2300;8;;;
191127;0000;10;;;
191127;0100;7;;;
191127;0200;5;;;
191127;0300;3;;;
191127;0400;2;;;
191127;0500;8;;;
191127;0600;19;;;
191127;0700;21;;;
191127;0800;15;;;
191127;0900;13;;;
191127;1000;10;;;
191127;1100;8;;;
191127;1200;11;;;
191127;1300;12;;;
191127;1400;8;;;
191127;1500;8;;;
191127;1600;7;;;
191127;1700;14;;;
191127;1800;19;;;
191127;1900;16;;;
191127;2000;15;;;
191127;2100;39;;;
191127;2200;124;;;
191127;2300;119;;;
191128;0000;84;;;
191128;0100;27;;;
191128;0200;2;;;
191128;0300;1;;;
191128;0400;1;;;
191128;0500;19;;;
191128;0600;16;;;
191128;0700;37;;;
191128;0800;27;;;
191128;0900;3;;;
191128;1000;3;;;
191128;1100;6;;;
191128;1200;11;;;
191128;1300;7;;;
191128;1400;4;;;
191128;1500;5;;;
191128;1600;7;;;
191128;1700;13;;;
191128;1800;7;;;
191128;1900;6;;;
191128;2000;52;;;
191128;2100;19;;;
191128;2200;7;;;
191128;2300;10;;;
191129;0000;6;;;
191129;0100;4;;;
191129;0200;6;;;
191129;0300;5;;;
191129;0400;3;;;
191129;0500;8;;;
191129;0600;17;;;
191129;0700;24;;;
191129;0800;11;;;
191129;0900;10;;;
191129;1000;15;;;
191129;1100;12;;;
191129;1200;;;;
191129;1300;5;;;
191129;1400;10;;;
191129;1500;9;;;
191129;1600;16;;;
191129;1700;8;;;
191129;1800;21;;;
191129;1900;38;;;
191129;2000;12;;;
191129;2100;34;;;
191129;2200;19;;;
191129;2300;29;;;
191130;0000;5;;;
191130;0100;20;;;
191130;0200;7;;;
191130;0300;8;;;
191130;0400;7;;;
191130;0500;5;;;
191130;0600;7;;;
191130;0700;10;;;
191130;0800;7;;;
191130;0900;6;;;
191130;1000;6;;;
191130;1100;3;;;
191130;1200;2;;;
191130;1300;2;;;
191130;1400;3;;;
191130;1500;3;;;
191130;1600;5;;;
191130;1700;4;;;
191130;1800;6;;;
191130;1900;9;;;
191130;2000;18;;;
191130;2100;50;;;
191130;2200;24;;;
191130;2300;58;;;
191201;0000;22;;;
191201;0100;34;;;
191201;0200;16;;;
191201;0300;11;;;
191201;0400;10;;;
191201;0500;7;;;
191201;0600;6;;;
191201;0700;4;;;
191201;0800;2;;;
191201;0900;4;;;
191201;1000;2;;;
191201;1100;1;;;
191201;1200;3;;;
191201;1300;1;;;
191201;1400;1;;;
191201;1500;2;;;
191201;1600;2;;;
191201;1700;1;;;
191201;1800;1;;;
191201;1900;4;;;
191201;2000;6;;;
191201;2100;4;;;
191201;2200;5;;;
191201;2300;4;;;
191202;0000;7;;;
191202;0100;4;;;
191202;0200;1;;;
191202;0300;1;;;
191202;0400;1;;;
191202;0500;1;;;
191202;0600;10;;;
191202;0700;10;;;
191202;0800;6;;;
191202;0900;2;;;
191202;1000;2;;;
191202;1100;6;;;
191202;1200;6;;;
191202;1300;6;;;
191202;1400;3;;;
191202;1500;4;;;
191202;1600;6;;;
191202;1700;6;;;
191202;1800;10;;;
191202;1900;8;;;
191202;2000;15;;;
191202;2100;10;;;
191202;2200;9;;;
191202;2300;8;;;
191203;0000;7;;;
191203;0100;4;;;
191203;0200;3;;;
191203;0300;4;;;
191203;0400;3;;;
191203;0500;3;;;
191203;0600;4;;;
191203;0700;3;;;
191203;0800;6;;;
191203;0900;5;;;
191203;1000;5;;;
191203;1100;5;;;
191203;1200;4;;;
191203;1300;4;;;
191203;1400;4;;;
191203;1500;2;;;
191203;1600;1;;;
191203;1700;3;;;
191203;1800;3;;;
191203;1900;4;;;
191203;2000;5;;;
191203;2100;6;;;
191203;2200;4;;;
191203;2300;3;;;
191204;0000;6;;;
191204;0100;5;;;
191204;0200;8;;;
191204;0300;9;;;
191204;0400;8;;;
191204;0500;15;;;
191204;0600;15;;;
191204;0700;7;;;
191204;0800;7;;;
191204;0900;6;;;
191204;1000;3;;;
191204;1100;6;;;
191204;1200;5;;;
191204;1300;4;;;
191204;1400;10;;;
191204;1500;7;;;
191204;1600;4;;;
191204;1700;8;;;
191204;1800;11;;;
191204;1900;11;;;
191204;2000;11;;;
191204;2100;8;;;
191204;2200;5;;;
191204;2300;4;;;
191205;0000;3;;;
191205;0100;2;;;
191205;0200;2;;;
191205;0300;2;;;
191205;0400;1;;;
191205;0500;2;;;
191205;0600;3;;;
191205;0700;3;;;
191205;0800;2;;;
191205;0900;2;;;
191205;1000;2;;;
191205;1100;2;;;
191205;1200;3;;;
191205;1300;4;;;
191205;1400;5;;;
191205;1500;9;;;
191205;1600;7;;;
191205;1700;5;;;
191205;1800;12;;;
191205;1900;11;;;
191205;2000;12;;;
191205;2100;14;;;
191205;2200;11;;;
191205;2300;9;;;
191206;0000;5;;;
191206;0100;4;;;
191206;0200;4;;;
191206;0300;3;;;
191206;0400;2;;;
191206;0500;2;;;
191206;0600;3;;;
191206;0700;1;;;
191206;0800;1;;;
191206;0900;1;;;
191206;1000;2;;;
191206;1100;4;;;
191206;1200;3;;;
191206;1300;1;;;
191206;1400;1;;;
191206;1500;;;4;
191206;1600;5;;;
191206;1700;3;;;
191206;1800;3;;;
191206;1900;3;;;
191206;2000;4;;;
191206;2100;6;;;
191206;2200;7;;;
191206;2300;6;;;
191207;0000;4;;;
191207;0100;1;;;
191207;0200;1;;;
191207;0300;2;;;
191207;0400;1;;;
191207;0500;3;;;
191207;0600;3;;;
191207;0700;2;;;
191207;0800;4;;;
191207;0900;3;;;
191207;1000;1;;;
191207;1100;1;;;
191207;1200;1;;;
191207;1300;1;;;
191207;1400;1;;;
191207;1500;1;;;
191207;1600;1;;;
191207;1700;1;;;
191207;1800;3;;;
191207;1900;5;;;
191207;2000;6;;;
191207;2100;8;;;
191207;2200;9;;;
191207;2300;5;;;
191208;0000;1;;;
191208;0100;1;;;
191208;0200;2;;;
191208;0300;1;;;
191208;0400;1;;;
191208;0500;1;;;
191208;0600;3;;;
191208;0700;3;;;
191208;0800;2;;;
191208;0900;1;;;
191208;1000;1;;;
191208;1100;1;;;
191208;1200;1;;;
191208;1300;2;;;
191208;1400;1;;;
191208;1500;1;;;
191208;1600;1;;;
191208;1700;1;;;
191208;1800;1;;;
191208;1900;6;;;
191208;2000;4;;;
191208;2100;2;;;
191208;2200;5;;;
191208;2300;3;;;
191209;0000;1;;;
191209;0100;2;;;
191209;0200;1;;;
191209;0300;1;;;
191209;0400;1;;;
191209;0500;1;;;
191209;0600;2;;;
191209;0700;1;;;
191209;0800;1;;;
191209;0900;2;;;
191209;1000;3;;;
191209;1100;3;;;
191209;1200;2;;;
191209;1300;2;;;
191209;1400;4;;;
191209;1500;4;;;
191209;1600;3;;;
191209;1700;4;;;
191209;1800;7;;;
191209;1900;8;;;
191209;2000;9;;;
191209;2100;7;;;
191209;2200;12;;;
191209;2300;11;;;
191210;0000;5;;;
191210;0100;1;;;
191210;0200;3;;;
191210;0300;1;;;
191210;0400;1;;;
191210;0500;1;;;
191210;0600;4;;;
191210;0700;3;;;
191210;0800;1;;;
191210;0900;1;;;
191210;1000;1;;;
191210;1100;1;;;
191210;1200;1;;;
191210;1300;1;;;
191210;1400;4;;;
191210;1500;2;;;
191210;1600;5;;;
191210;1700;9;;;
191210;1800;12;;;
191210;1900;10;;;
191210;2000;34;;;
191210;2100;24;;;
191210;2200;18;;;
191210;2300;21;;;
191211;0000;14;;;
191211;0100;9;;;
191211;0200;4;;;
191211;0300;4;;;
191211;0400;3;;;
191211;0500;1;;;
191211;0600;6;;;
191211;0700;4;;;
191211;0800;5;;;
191211;0900;6;;;
191211;1000;5;;;
191211;1100;9;;;
191211;1200;5;;;
191211;1300;6;;;
191211;1400;9;;;
191211;1500;7;;;
191211;1600;6;;;
191211;1700;16;;;
191211;1800;12;;;
191211;1900;15;;;
191211;2000;7;;;
191211;2100;20;;;
191211;2200;22;;;
191211;2300;22;;;
191212;0000;8;;;
191212;0100;5;;;
191212;0200;5;;;
191212;0300;4;;;
191212;0400;2;;;
191212;0500;3;;;
191212;0600;17;;;
191212;0700;5;;;
191212;0800;4;;;
191212;0900;3;;;
191212;1000;5;;;
191212;1100;3;;;
191212;1200;2;;;
191212;1300;1;;;
191212;1400;3;;;
191212;1500;2;;;
191212;1600;3;;;
191212;1700;3;;;
191212;1800;6;;;
191212;1900;33;;;
191212;2000;70;;;
191212;2100;42;;;
191212;2200;51;;;
191212;2300;35;;;
191213;0000;14;;;
191213;0100;11;;;
191213;0200;6;;;
191213;0300;6;;;
191213;0400;6;;;
191213;0500;6;;;
191213;0600;15;;;
191213;0700;23;;;
191213;0800;11;;;
191213;0900;15;;;
191213;1000;7;;;
191213;1100;6;;;
191213;1200;6;;;
191213;1300;4;;;
191213;1400;5;;;
191213;1500;6;;;
191213;1600;10;;;
191213;1700;11;;;
191213;1800;9;;;
191213;1900;28;;;
191213;2000;26;;;
191213;2100;20;;;
191213;2200;31;;;
191213;2300;28;;;
191214;0000;9;;;
191214;0100;6;;;
191214;0200;7;;;
191214;0300;6;;;
191214;0400;8;;;
191214;0500;7;;;
191214;0600;5;;;
191214;0700;6;;;
191214;0800;6;;;
191214;0900;2;;;
191214;1000;1;;;
191214;1100;2;;;
191214;1200;3;;;
191214;1300;3;;;
191214;1400;3;;;
191214;1500;4;;;
191214;1600;5;;;
191214;1700;9;;;
191214;1800;7;;;
191214;1900;11;;;
191214;2000;11;;;
191214;2100;19;;;
191214;2200;5;;;
191214;2300;3;;;
191215;0000;3;;;
191215;0100;3;;;
191215;0200;3;;;
191215;0300;8;;;
191215;0400;7;;;
191215;0500;6;;;
191215;0600;6;;;
191215;0700;7;;;
191215;0800;8;;;
191215;0900;5;;;
191215;1000;5;;;
191215;1100;10;;;
191215;1200;6;;;
191215;1300;10;;;
191215;1400;8;;;
191215;1500;7;;;
191215;1600;7;;;
191215;1700;9;;;
191215;1800;7;;;
191215;1900;9;;;
191215;2000;10;;;
191215;2100;11;;;
191215;2200;18;;;
191215;2300;13;;;
191216;0000;7;;;
191216;0100;3;;;
191216;0200;5;;;
191216;0300;7;;;
191216;0400;6;;;
191216;0500;3;;;
191216;0600;7;;;
191216;0700;6;;;
191216;0800;5;;;
191216;0900;5;;;
191216;1000;5;;;
191216;1100;5;;;
191216;1200;8;;;
191216;1300;8;;;
191216;1400;7;;;
191216;1500;4;;;
191216;1600;4;;;
191216;1700;6;;;
191216;1800;9;;;
191216;1900;8;;;
191216;2000;16;;;
191216;2100;10;;;
191216;2200;11;;;
191216;2300;20;;;
191217;0000;21;;;
191217;0100;8;;;
191217;0200;5;;;
191217;0300;4;;;
191217;0400;4;;;
191217;0500;5;;;
191217;0600;9;;;
191217;0700;22;;;
191217;0800;23;;;
191217;0900;5;;;
191217;1000;4;;;
191217;1100;2;;;
191217;1200;2;;;
191217;1300;2;;;
191217;1400;1;;;
191217;1500;9;;;
191217;1600;6;;;
191217;1700;4;;;
191217;1800;23;;;
191217;1900;30;;;
191217;2000;3;;;
191217;2100;15;;;
191217;2200;34;;;
191217;2300;9;;;
191218;0000;10;;;
191218;0100;5;;;
191218;0200;3;;;
191218;0300;5;;;
191218;0400;4;;;
191218;0500;3;;;
191218;0600;9;;;
191218;0700;11;;;
191218;0800;7;;;
191218;0900;15;;;
191218;1000;17;;;
191218;1100;9;;;
191218;1200;7;;;
191218;1300;5;;;
191218;1400;4;;;
191218;1500;6;;;
191218;1600;15;;;
191218;1700;14;;;
191218;1800;10;;;
191218;1900;29;;;
191218;2000;63;;;
191218;2100;52;;;
191218;2200;14;;;
191218;2300;28;;;
191219;0000;43;;;
191219;0100;28;;;
191219;0200;15;;;
191219;0300;3;;;
191219;0400;1;;;
191219;0500;6;;;
191219;0600;16;;;
191219;0700;6;;;
191219;0800;4;;;
191219;0900;6;;;
191219;1000;6;;;
191219;1100;7;;;
191219;1200;5;;;
191219;1300;4;;;
191219;1400;7;;;
191219;1500;4;;;
191219;1600;4;;;
191219;1700;4;;;
191219;1800;4;;;
191219;1900;8;;;
191219;2000;15;;;
191219;2100;14;;;
191219;2200;24;;;
191219;2300;13;;;
191220;0000;20;;;
191220;0100;18;;;
191220;0200;5;;;
191220;0300;7;;;
191220;0400;7;;;
191220;0500;6;;;
191220;0600;7;;;
191220;0700;15;;;
191220;0800;7;;;
191220;0900;3;;;
191220;1000;4;;;
191220;1100;3;;;
191220;1200;2;;;
191220;1300;2;;;
191220;1400;1;;;
191220;1500;1;;;
191220;1600;1;;;
191220;1700;2;;;
191220;1800;2;;;
191220;1900;6;;;
191220;2000;10;;;
191220;2100;11;;;
191220;2200;14;;;
191220;2300;8;;;
191221;0000;5;;;
191221;0100;6;;;
191221;0200;4;;;
191221;0300;3;;;
191221;0400;4;;;
191221;0500;12;;;
191221;0600;13;;;
191221;0700;12;;;
191221;0800;9;;;
191221;0900;26;;;
191221;1000;12;;;
191221;1100;10;;;
191221;1200;8;;;
191221;1300;8;;;
191221;1400;6;;;
191221;1500;5;;;
191221;1600;18;;;
191221;1700;21;;;
191221;1800;28;;;
191221;1900;35;;;
191221;2000;64;;;
191221;2100;21;;;
191221;2200;43;;;
191221;2300;70;;;
191222;0000;59;;;
191222;0100;15;;;
191222;0200;14;;;
191222;0300;7;;;
191222;0400;5;;;
191222;0500;3;;;
191222;0600;10;;;
191222;0700;7;;;
191222;0800;5;;;
191222;0900;2;;;
191222;1000;1;;;
191222;1100;5;;;
191222;1200;13;;;
191222;1300;7;;;
191222;1400;17;;;
191222;1500;21;;;
191222;1600;13;;;
191222;1700;25;;;
191222;1800;42;;;
191222;1900;9;;;
191222;2000;14;;;
191222;2100;16;;;
191222;2200;17;;;
191222;2300;20;;;
191223;0000;12;;;
191223;0100;16;;;
191223;0200;6;;;
191223;0300;4;;;
191223;0400;2;;;
191223;0500;5;;;
191223;0600;8;;;
191223;0700;7;;;
191223;0800;5;;;
191223;0900;11;;;
191223;1000;12;;;
191223;1100;7;;;
191223;1200;2;;;
191223;1300;4;;;
191223;1400;5;;;
191223;1500;11;;;
191223;1600;6;;;
191223;1700;15;;;
191223;1800;24;;;
191223;1900;34;;;
191223;2000;54;;;
191223;2100;43;;;
191223;2200;41;;;
191223;2300;12;;;
191224;0000;17;;;
191224;0100;13;;;
191224;0200;8;;;
191224;0300;9;;;
191224;0400;6;;;
191224;0500;2;;;
191224;0600;4;;;
191224;0700;8;;;
191224;0800;5;;;
191224;0900;5;;;
191224;1000;8;;;
191224;1100;5;;;
191224;1200;4;;;
191224;1300;7;;;
191224;1400;8;;;
191224;1500;5;;;
191224;1600;2;;;
191224;1700;5;;;
191224;1800;13;;;
191224;1900;12;;;
191224;2000;21;;;
191224;2100;26;;;
191224;2200;33;;;
191224;2300;14;;;
191225;0000;19;;;
191225;0100;21;;;
191225;0200;14;;;
191225;0300;10;;;
191225;0400;7;;;
191225;0500;8;;;
191225;0600;10;;;
191225;0700;15;;;
191225;0800;12;;;
191225;0900;10;;;
191225;1000;6;;;
191225;1100;4;;;
191225;1200;2;;;
191225;1300;3;;;
191225;1400;5;;;
191225;1500;5;;;
191225;1600;3;;;
191225;1700;10;;;
191225;1800;7;;;
191225;1900;11;;;
191225;2000;11;;;
191225;2100;15;;;
191225;2200;27;;;
191225;2300;23;;;
191226;0000;3;;;
191226;0100;2;;;
191226;0200;1;;;
191226;0300;4;;;
191226;0400;8;;;
191226;0500;9;;;
191226;0600;16;;;
191226;0700;6;;;
191226;0800;5;;;
191226;0900;2;;;
191226;1000;4;;;
191226;1100;6;;;
191226;1200;;;;
191226;1300;1;;;
191226;1400;5;;;
191226;1500;5;;;
191226;1600;11;;;
191226;1700;22;;;
191226;1800;17;;;
191226;1900;10;;;
191226;2000;9;;;
